,year,name,project_title,category,fair_country,fair_state,fair_province,awards,project_abstract_link,won_awards,num_awards
7455,2019,"Fosdick, Matthew (School: Empire High School)",A Novel Approach to Renewable Energy: Light Stimulated Active Cation Transport Membrane via Covalent Modification with a Photoacid,Energy: Chemical,United States of America,AZ,,"['University of Arizona: Renewal Tuition Scholarship', 'Arizona State University: Arizona State University Intel ISEF Scholarship', 'Arizona Public Service Company: Second Award of $2,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17676,True,3
7456,2019,"Mitha, Hritik (School: Bryanston High School)",Improving the Harnessing of Solar Energy Using a Hybrid Photovoltaic Thermal System     ,Energy: Physical,South Africa,,,"['U.S. Agency for International Development: USAID Science for Development Second Place Award of $3,000.']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17677,True,1
7457,2019,"Fan, Brandon (School: Blacksburg High School)",An AI-based System for Discovering Potential Adverse Drug Events Using Open Data,Systems Software,United States of America,VA,,"['Oracle Academy: Award of $5,000 for outstanding project in the systems software category.', 'Second Award of $1,500']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17679,True,2
7458,2019,"Choudhary, Prerit (School: College Park High School)",Engineering a Novel Wearable Biosensing Mechanism through the Implementation of Microelectromechanical Systems and Machine Learning to Realize Anomalies Hinting towards Future Cardiac Episodes,Biomedical Engineering,United States of America,TX,,"['King Abdul-Aziz &amp;amp', 'his Companions Foundation for Giftedness and Creativity: $21000 Scholarship for Machine Learning in Real-World Chemistry or Environmental Applications', 'Second Award of $1,500']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17680,True,3
7459,2019,"Patankar, Sayalee (School: Adlai E. Stevenson High School)",Fighting Zika: Computational Discovery of New Drugs to Inhibit the NS2B-NS3 Protease of the Zika Virus,Computational Biology and Bioinformatics,United States of America,IL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17681,False,0
7460,2019,"Roseman, Grant (School: Roseman High School )",How Will Different Ticks Respond to Carbon Dioxide?,Animal Sciences,United States of America,MO,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17682,False,0
7461,2019,"Cai, Alice (School: Fayetteville High School)",Fabrication Optimization of Flexible 3D Micro-/Nano-structures for Potential Sensor Applications,Materials Science,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17683,False,0
7462,2019,"Davis, Benjamin (School: Auburn High School)",Development and Comparison of Pathfinding Algorithms in Topographic Mapping,Robotics and Intelligent Machines,United States of America,AL,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17684,False,0
7463,2019,"Monaci de Pauda, Henrique (School: Escola Americana de Campinas)",Technological Aid for the Visually Impaired,Embedded Systems,Brazil,,State of Sao Paulo,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17685,False,0
7464,2019,"Mayilule, Pearl (School: Maphokwane High School)",Effect of Grilling Time on the Generation of Benzo [a] pyrene in Meat Using Different Fuels,Energy: Chemical,South Africa,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17687,False,0
7465,2019,"Teerakosone, Phurich (School: Nakhon Sawan School)",The Study of Moment of Inertia of any Polyhedron by the Use of Mass Projection of the Polyhedron,Mathematics,Thailand,,Bangkok,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17688,False,0
7466,2019,"Sagy, Shir (School: Ben Gurion Regional School, Emek Heffer)",Is Consciousness Necessary for Semantic Integration to Occur? An EEG Study,Behavioral and Social Sciences,Israel,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17689,False,0
7467,2019,"Kai, Rinka (School: Hiroshima Prefectural Fuchu High School)",Sound Velocity in Corrugated Pipes,Physics and Astronomy,Japan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17692,False,0
7468,2019,"Muto, Miu (School: Shibaura Institute of Technology Kashiwa Junior and Senior High School)",Formation of Large Sized Aragonite Crystals by Using Gel Method,Chemistry,Japan,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17693,False,0
7469,2019,"Kamijo, Aihisa (School: Matsumoto Fukashi Senior High School)",Long-Term Visual Monitoring Revealed Importance of Sea Wind in Causing Sudden Showers in Japanese Mountain Basin,Earth and Environmental Sciences,Japan,,,['American Meteorological Society: Third Award of $500'],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17694,True,1
7470,2019,"Pendekanti, Tejal (School: Hathaway Brown School)",Thrombus-Directed Drug Delivery Systems for Targeted Fibrinolysis,Materials Science,United States of America,OH,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17695,False,0
7471,2019,"Musariri, Tanatswa (School: St. Johns Emerald Hill)",Aeronautics Science behind Airplanes ,Engineering Mechanics,Zimbabwe,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17700,False,0
7472,2019,"Bonilla, Yulimar  (School: Specialized School of Science and Mathematics Genaro Cautiño Vázquez)
                                        <br>
                                     Zayas, Angel (School: Specialized School of Science and Mathematics Genaro Cautiño Vázquez)","The Plant Chamaecostus cuspidatus (Costus igneus) and Its Properties, by the Infusion Method, in Blood Glucose Levels for Patients with Diabetes Mellitus Type 2",Biomedical and Health Sciences,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17702,False,0
7473,2019,"Rodriguez-Garcia, Roberto (School: Florencia Garcia High School)",Comparative Study on the Properties of Magnetized Water versus Tap Water,Chemistry,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17703,False,0
7474,2019,"Bennett, Zachary (School: Sonoran Science Academy Davis-Monthan)
                                        <br>
                                     Pratt, Nicholas (School: Sonoran Science Academy Davis-Monthan)
                                        <br>
                                     Zimprich, Jeremy (School: Sonoran Science Academy Davis-Monthan)",Effects  of a Battery Equalizer on a Solar Powered System,Embedded Systems,United States of America,AZ,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17704,False,0
7475,2019,"Zha, ChenChen (School: Hellenic  Academy)",From Water Purification to  Nutrient Supplementation: A Potential Zimbabwean Solution,Microbiology,Zimbabwe,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17706,False,0
7476,2019,"Lu , Sophie  (School: CROEM HS)",Performance of Quantum-Inspired Matrix Completion: The Impact of Sampling Strategies,Mathematics,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17708,False,0
7477,2019,"Feltham, Marlee (School: West Linn High School)
                                        <br>
                                     Mukherjee, Rishima (School: West Linn High School)",A 5th Generation CAR T-Cell: MicroRNA Guided Radiogenetics for T-Cell Engineering,Biomedical Engineering,United States of America,OR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17709,False,0
7478,2019,"Neff, Loulou (School: Elko High School)",The Use of Chicken Feathers as Fibers in Fiber Reinforced Concrete,Materials Science,United States of America,NV,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17710,False,0
7479,2019,"Anderson, Shannon (School: Anderson Christian Academy)
                                        <br>
                                     Anderson, William (School: Anderson Christian Academy)",Forced Cellular Dilation: A Novel Approach to Increasing Auxin Levels in Native Stem Cuttings for Habitat Rehabilitation and Greenhouse Production through the Use of a Vacuum Chamber,Plant Sciences,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17711,False,0
7480,2019,"Lopez-Rodriguez, Amee  (School: Ramon Power y Giralt)",Interaction of Brilliant Cresyl Blue with Gold Nanoparticles Modified with BETA-cyclodextrin as a Sensor for Warfarin,Biomedical Engineering,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17712,False,0
7481,2019,"Burke, Ronin (School: College Park High School)
                                        <br>
                                     Elizabe, Jeremiah (School: College Park High School)",Improving Motorcyclist Safety: A New Helmet Integrity Monitoring Technology,Engineering Mechanics,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17713,False,0
7482,2019,"Sampath, Kaushik (School: Fayetteville High School)",A Simple Method for Protein Purification,Biochemistry,United States of America,AR,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17714,False,0
7483,2019,"Ateyeh, Abdullah (School: The Carol Martin Gatton Academy of Mathematics and Science in Kentucky)
                                        <br>
                                     Reddy, Rithik (School: The Carol Martin Gatton Academy of Mathematics and Science in Kentucky)",Finding the Most Influential Factors which Control the Healing of Chronic Wounds,Computational Biology and Bioinformatics,United States of America,KY,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17715,False,0
7484,2019,"Alborano, Jeena (School: North Toole County High School)",Assessing the Effectiveness of Iron Oxide Nanoparticles against Bacterial Growth,Microbiology,United States of America,MT,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17716,False,0
7485,2019,"Watson, John  (School: Elko High School)",Autonomous Maze Solving,Robotics and Intelligent Machines,United States of America,NV,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17719,False,0
7486,2019,"Minke, Annalisa (School: Immaculate Heart High School)",Investigating How Water Vapor Emission Impacts the Temperature of the Troposphere,Earth and Environmental Sciences,United States of America,AZ,,"['National Oceanic and Atmospheric Administration - NOAA: First Award of $1500.00', 'University of Arizona: Renewal Tuition Scholarship']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17721,True,2
7487,2019,"Narayan, Neha (School: Salem High School)",Graphene Sand Synthesis and Applications in Water Filtration and Desalination,Environmental Engineering,United States of America,MI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17722,False,0
7488,2019,"Calizzi, Christopher (School: College Park High School)",Modeling Prenatal Nicotine Exposure with Hydra littoralis,Animal Sciences,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17724,False,0
7489,2019,"Wu, Steven (School: Clear Lake High School)
                                        <br>
                                     Zhang, Richard (School: Clear Lake High School)",Application of Engineered Natural Materials for Phosphorus Removal to Control Algae Blooms in Eutrophic Water with Insight into Chemical Mechanisms and Large-Scale Feasibility Analysis,Environmental Engineering,United States of America,TX,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17725,False,0
7490,2019,"Kassem, Adham (School: College Park High School)",Organic Stimulation of Plant Growth: Inoculation of Bacterial Endophytes from Leersia oryzoides,Plant Sciences,United States of America,TX,,"['First Award of $3,000']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17727,True,1
7491,2019,"Park, Gloria (School: Pacific Horizons School)",Reducing Water Turbidity Using Natural Coagulant Mangifera indica (Valencia Pride Mango),Earth and Environmental Sciences,American Samoa,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17729,False,0
7492,2019,"Manuel, Bryson Spencer (School: Waipahu High School)", Engineering a Mechanical Finger Prosthetic ,Biomedical Engineering,United States of America,HI,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17730,False,0
7493,2019,"Shaik, Sana (School: Star College Girls’ High School)",Catheter Design Using Transmission of Antimicrobial Blue Light to Fight Catheter Related Infections,Biomedical Engineering,South Africa,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17731,False,0
7494,2019,"Arora, Angelina (School: Sydney Girls High School)",Green to Clean: Algae - A Novel Method for Oil Spill Remediation,Environmental Engineering,Australia,,New South Wales,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17734,False,0
7495,2019,"Ponochevnyi, Nazar (School: Specialized School #52 in Kyiv With In-depth Study of Information Technology)",ExploreYourMind: Software for Harmonic Combination of Video and Music,Robotics and Intelligent Machines,Ukraine,,,"['Innopolis University : Full tuition scholarships for the Bachelor program in Computer Science', 'National Center Junior Academy of Sciences of Ukraine: UN Sustainable Development Goal Award $ 500.00', 'Fourth Award of $500']",https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17736,True,3
7496,2019,"Colon, Claudia  (School: Colegio Evangelico Capitan Correa)
                                        <br>
                                     Herrera, Natalia (School: Colegio Evangelico Capitan Correa)",Warning Device to Alert Driver in Case a Child Is Forgotten within a Vehicle,Engineering Mechanics,Puerto Rico,,,[],https://abstracts.societyforscience.org/Home/FullAbstract?ProjectId=17737,False,0
